DATAYEARS,CO_DIST,DISTRICT_NAME,COUNTY_NAME,CLASS_CODE,DISTRICT_TYPE_CODE,AGENCYID,COUNTY,DISTRICT,SCHOOL,SCHOOL_NAME,GRADE_CODE,F_WH,M_WH,F_BL,M_BL,F_HI,M_HI,F_AS,M_AS,F_AM,M_AM,F_PI,M_PI,F_MU,M_MU,Female_total,Male_total,Total
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-022,28,0001,022,ALICE BUFFETT MAGNET MS       ,06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-022,28,0001,022,ALICE BUFFETT MAGNET MS       ,07,133,132,31,31,14,22,6,6,1,0,0,0,10,11,195,202,397
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-022,28,0001,022,ALICE BUFFETT MAGNET MS       ,08,117,123,26,29,21,17,7,4,1,2,0,0,14,14,186,189,375
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-022,28,0001,022,ALICE BUFFETT MAGNET MS       ,09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-022,28,0001,022,ALICE BUFFETT MAGNET MS       ,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-022,28,0001,022,ALICE BUFFETT MAGNET MS       ,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-022,28,0001,022,ALICE BUFFETT MAGNET MS       ,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-022,28,0001,022,ALICE BUFFETT MAGNET MS       ,K ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-022,28,0001,022,ALICE BUFFETT MAGNET MS       ,PK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-023,28,0001,023,NATHAN HALE MAGNET MIDDLE SCHOOL            ,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-023,28,0001,023,NATHAN HALE MAGNET MIDDLE SCHOOL            ,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-023,28,0001,023,NATHAN HALE MAGNET MIDDLE SCHOOL            ,03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-023,28,0001,023,NATHAN HALE MAGNET MIDDLE SCHOOL            ,04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-023,28,0001,023,NATHAN HALE MAGNET MIDDLE SCHOOL            ,05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-023,28,0001,023,NATHAN HALE MAGNET MIDDLE SCHOOL            ,06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-023,28,0001,023,NATHAN HALE MAGNET MIDDLE SCHOOL            ,07,25,20,50,53,5,8,1,3,2,3,0,1,4,5,87,93,180
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-023,28,0001,023,NATHAN HALE MAGNET MIDDLE SCHOOL            ,08,20,23,57,58,7,10,1,1,1,3,0,0,10,2,96,97,193
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-023,28,0001,023,NATHAN HALE MAGNET MIDDLE SCHOOL            ,09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-023,28,0001,023,NATHAN HALE MAGNET MIDDLE SCHOOL            ,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-023,28,0001,023,NATHAN HALE MAGNET MIDDLE SCHOOL            ,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-023,28,0001,023,NATHAN HALE MAGNET MIDDLE SCHOOL            ,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-023,28,0001,023,NATHAN HALE MAGNET MIDDLE SCHOOL            ,K ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-023,28,0001,023,NATHAN HALE MAGNET MIDDLE SCHOOL            ,PK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-024,28,0001,024,ALICE BUFFETT MAGNET ELEM SCH ,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-024,28,0001,024,ALICE BUFFETT MAGNET ELEM SCH ,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-024,28,0001,024,ALICE BUFFETT MAGNET ELEM SCH ,03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-024,28,0001,024,ALICE BUFFETT MAGNET ELEM SCH ,04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-024,28,0001,024,ALICE BUFFETT MAGNET ELEM SCH ,05,93,87,29,20,12,6,6,4,1,1,0,0,10,5,151,123,274
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-024,28,0001,024,ALICE BUFFETT MAGNET ELEM SCH ,06,107,97,23,24,14,8,2,3,1,3,0,0,7,11,154,146,300
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-024,28,0001,024,ALICE BUFFETT MAGNET ELEM SCH ,07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-024,28,0001,024,ALICE BUFFETT MAGNET ELEM SCH ,08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-024,28,0001,024,ALICE BUFFETT MAGNET ELEM SCH ,09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-024,28,0001,024,ALICE BUFFETT MAGNET ELEM SCH ,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-024,28,0001,024,ALICE BUFFETT MAGNET ELEM SCH ,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-024,28,0001,024,ALICE BUFFETT MAGNET ELEM SCH ,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-024,28,0001,024,ALICE BUFFETT MAGNET ELEM SCH ,K ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-024,28,0001,024,ALICE BUFFETT MAGNET ELEM SCH ,PK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-029,28,0001,029,LEWIS & CLARK MIDDLE SCHOOL   ,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-029,28,0001,029,LEWIS & CLARK MIDDLE SCHOOL   ,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-029,28,0001,029,LEWIS & CLARK MIDDLE SCHOOL   ,03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-029,28,0001,029,LEWIS & CLARK MIDDLE SCHOOL   ,04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-029,28,0001,029,LEWIS & CLARK MIDDLE SCHOOL   ,05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-029,28,0001,029,LEWIS & CLARK MIDDLE SCHOOL   ,06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-029,28,0001,029,LEWIS & CLARK MIDDLE SCHOOL   ,07,56,65,45,51,27,34,12,32,0,2,0,0,9,16,149,200,349
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-029,28,0001,029,LEWIS & CLARK MIDDLE SCHOOL   ,08,65,55,50,46,33,30,12,17,4,2,0,2,11,8,175,160,335
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-029,28,0001,029,LEWIS & CLARK MIDDLE SCHOOL   ,09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-029,28,0001,029,LEWIS & CLARK MIDDLE SCHOOL   ,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-029,28,0001,029,LEWIS & CLARK MIDDLE SCHOOL   ,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-029,28,0001,029,LEWIS & CLARK MIDDLE SCHOOL   ,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-029,28,0001,029,LEWIS & CLARK MIDDLE SCHOOL   ,K ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-029,28,0001,029,LEWIS & CLARK MIDDLE SCHOOL   ,PK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-033,28,0001,033,R M MARRS MAGNET MIDDLE SCHOOL,09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-033,28,0001,033,R M MARRS MAGNET MIDDLE SCHOOL,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-033,28,0001,033,R M MARRS MAGNET MIDDLE SCHOOL,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-033,28,0001,033,R M MARRS MAGNET MIDDLE SCHOOL,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-033,28,0001,033,R M MARRS MAGNET MIDDLE SCHOOL,K ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-033,28,0001,033,R M MARRS MAGNET MIDDLE SCHOOL,PK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-033,28,0001,033,R M MARRS MAGNET MIDDLE SCHOOL,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-033,28,0001,033,R M MARRS MAGNET MIDDLE SCHOOL,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-033,28,0001,033,R M MARRS MAGNET MIDDLE SCHOOL,03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-033,28,0001,033,R M MARRS MAGNET MIDDLE SCHOOL,04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-033,28,0001,033,R M MARRS MAGNET MIDDLE SCHOOL,05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-033,28,0001,033,R M MARRS MAGNET MIDDLE SCHOOL,06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-033,28,0001,033,R M MARRS MAGNET MIDDLE SCHOOL,07,7,22,3,3,128,123,3,2,1,2,1,0,1,3,144,155,299
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-033,28,0001,033,R M MARRS MAGNET MIDDLE SCHOOL,08,15,24,11,9,99,98,2,1,2,2,0,0,4,5,133,139,272
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-035,28,0001,035,MC MILLAN MAGNET MIDDLE SCHOOL,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-035,28,0001,035,MC MILLAN MAGNET MIDDLE SCHOOL,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-035,28,0001,035,MC MILLAN MAGNET MIDDLE SCHOOL,03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-035,28,0001,035,MC MILLAN MAGNET MIDDLE SCHOOL,04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-035,28,0001,035,MC MILLAN MAGNET MIDDLE SCHOOL,05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-035,28,0001,035,MC MILLAN MAGNET MIDDLE SCHOOL,06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-035,28,0001,035,MC MILLAN MAGNET MIDDLE SCHOOL,07,49,33,66,79,12,22,4,4,1,2,0,0,10,11,142,151,293
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-035,28,0001,035,MC MILLAN MAGNET MIDDLE SCHOOL,08,41,57,45,63,20,26,1,1,0,2,0,0,12,14,119,163,282
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-035,28,0001,035,MC MILLAN MAGNET MIDDLE SCHOOL,09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-035,28,0001,035,MC MILLAN MAGNET MIDDLE SCHOOL,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-035,28,0001,035,MC MILLAN MAGNET MIDDLE SCHOOL,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-035,28,0001,035,MC MILLAN MAGNET MIDDLE SCHOOL,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-035,28,0001,035,MC MILLAN MAGNET MIDDLE SCHOOL,K ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-035,28,0001,035,MC MILLAN MAGNET MIDDLE SCHOOL,PK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-037,28,0001,037,MONROE MIDDLE SCHOOL          ,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-037,28,0001,037,MONROE MIDDLE SCHOOL          ,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-037,28,0001,037,MONROE MIDDLE SCHOOL          ,03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-037,28,0001,037,MONROE MIDDLE SCHOOL          ,04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-037,28,0001,037,MONROE MIDDLE SCHOOL          ,05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-037,28,0001,037,MONROE MIDDLE SCHOOL          ,06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-037,28,0001,037,MONROE MIDDLE SCHOOL          ,07,25,26,75,78,10,15,4,4,0,2,0,0,9,6,123,131,254
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-037,28,0001,037,MONROE MIDDLE SCHOOL          ,08,22,33,64,67,13,15,4,3,3,2,0,0,12,10,118,130,248
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-037,28,0001,037,MONROE MIDDLE SCHOOL          ,09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-037,28,0001,037,MONROE MIDDLE SCHOOL          ,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-037,28,0001,037,MONROE MIDDLE SCHOOL          ,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-037,28,0001,037,MONROE MIDDLE SCHOOL          ,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-037,28,0001,037,MONROE MIDDLE SCHOOL          ,K ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-037,28,0001,037,MONROE MIDDLE SCHOOL          ,PK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-039,28,0001,039,MORTON MAGNET MIDDLE SCHOOL   ,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-039,28,0001,039,MORTON MAGNET MIDDLE SCHOOL   ,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-039,28,0001,039,MORTON MAGNET MIDDLE SCHOOL   ,03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-039,28,0001,039,MORTON MAGNET MIDDLE SCHOOL   ,04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-039,28,0001,039,MORTON MAGNET MIDDLE SCHOOL   ,05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-039,28,0001,039,MORTON MAGNET MIDDLE SCHOOL   ,06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-039,28,0001,039,MORTON MAGNET MIDDLE SCHOOL   ,07,64,86,57,55,16,17,4,5,3,1,0,0,12,9,156,173,329
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-039,28,0001,039,MORTON MAGNET MIDDLE SCHOOL   ,08,73,64,58,51,13,19,4,3,1,1,0,0,18,15,167,153,320
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-039,28,0001,039,MORTON MAGNET MIDDLE SCHOOL   ,09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-039,28,0001,039,MORTON MAGNET MIDDLE SCHOOL   ,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-039,28,0001,039,MORTON MAGNET MIDDLE SCHOOL   ,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-039,28,0001,039,MORTON MAGNET MIDDLE SCHOOL   ,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-039,28,0001,039,MORTON MAGNET MIDDLE SCHOOL   ,K ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-039,28,0001,039,MORTON MAGNET MIDDLE SCHOOL   ,PK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-041,28,0001,041,NORRIS MIDDLE SCHOOL          ,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-041,28,0001,041,NORRIS MIDDLE SCHOOL          ,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-041,28,0001,041,NORRIS MIDDLE SCHOOL          ,03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-041,28,0001,041,NORRIS MIDDLE SCHOOL          ,04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-041,28,0001,041,NORRIS MIDDLE SCHOOL          ,05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-041,28,0001,041,NORRIS MIDDLE SCHOOL          ,06,4,10,3,4,52,57,0,0,1,2,0,0,0,2,60,75,135
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-041,28,0001,041,NORRIS MIDDLE SCHOOL          ,07,40,45,16,28,132,129,3,0,5,3,0,0,11,6,207,211,418
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-041,28,0001,041,NORRIS MIDDLE SCHOOL          ,08,37,27,9,23,139,135,1,2,1,6,0,1,8,6,195,200,395
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-041,28,0001,041,NORRIS MIDDLE SCHOOL          ,09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-041,28,0001,041,NORRIS MIDDLE SCHOOL          ,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-041,28,0001,041,NORRIS MIDDLE SCHOOL          ,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20122013,28-0001,OMAHA PUBLIC SCHOOLS          ,DOUGLAS,5,P,28-0001-041,28,0001,041,NORRIS MIDDLE SCHOOL          ,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
