DATAYEARS,CO_DIST,DISTRICT_NAME,COUNTY_NAME,CLASS_CODE,DISTRICT_TYPE_CODE,AGENCYID,COUNTY,DISTRICT,SCHOOL,SCHOOL_NAME,GRADE_CODE,F_WH,M_WH,F_BL,M_BL,F_HI,M_HI,F_AS,M_AS,F_AM,M_AM,F_PI,M_PI,F_MU,M_MU,Female_total,Male_total,Total
20112012,01-0003,KENESAW PUBLIC SCHOOLS        ,ADAMS,3,P,01-0003-001,01,0003,001,KENESAW SECONDARY SCHOOL      ,11,12,11,0,0,0,0,0,0,0,0,0,0,0,0,12,11,23
20112012,01-0003,KENESAW PUBLIC SCHOOLS        ,ADAMS,3,P,01-0003-001,01,0003,001,KENESAW SECONDARY SCHOOL      ,12,9,15,0,0,0,0,0,1,0,0,0,0,0,0,9,16,25
20112012,01-0003,KENESAW PUBLIC SCHOOLS        ,ADAMS,3,P,01-0003-001,01,0003,001,KENESAW SECONDARY SCHOOL      ,K ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20112012,01-0003,KENESAW PUBLIC SCHOOLS        ,ADAMS,3,P,01-0003-001,01,0003,001,KENESAW SECONDARY SCHOOL      ,PK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20112012,01-0003,KENESAW PUBLIC SCHOOLS        ,ADAMS,3,P,01-0003-002,01,0003,002,KENESAW ELEMENTARY SCHOOL     ,01,8,13,0,0,0,0,0,0,0,0,0,0,0,0,8,13,21
20112012,01-0003,KENESAW PUBLIC SCHOOLS        ,ADAMS,3,P,01-0003-002,01,0003,002,KENESAW ELEMENTARY SCHOOL     ,02,11,6,0,0,0,0,0,0,0,0,0,0,0,0,11,6,17
20112012,01-0003,KENESAW PUBLIC SCHOOLS        ,ADAMS,3,P,01-0003-002,01,0003,002,KENESAW ELEMENTARY SCHOOL     ,03,8,6,0,0,0,0,0,0,0,0,0,0,0,0,8,6,14
20112012,01-0003,KENESAW PUBLIC SCHOOLS        ,ADAMS,3,P,01-0003-002,01,0003,002,KENESAW ELEMENTARY SCHOOL     ,04,10,4,0,0,0,0,0,0,0,0,0,0,0,0,10,4,14
20112012,01-0003,KENESAW PUBLIC SCHOOLS        ,ADAMS,3,P,01-0003-002,01,0003,002,KENESAW ELEMENTARY SCHOOL     ,05,3,11,0,0,0,0,0,0,0,0,0,0,0,0,3,11,14
20112012,01-0003,KENESAW PUBLIC SCHOOLS        ,ADAMS,3,P,01-0003-002,01,0003,002,KENESAW ELEMENTARY SCHOOL     ,06,9,10,0,0,0,0,0,0,0,0,0,0,0,0,9,10,19
20112012,01-0003,KENESAW PUBLIC SCHOOLS        ,ADAMS,3,P,01-0003-002,01,0003,002,KENESAW ELEMENTARY SCHOOL     ,07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20112012,01-0003,KENESAW PUBLIC SCHOOLS        ,ADAMS,3,P,01-0003-002,01,0003,002,KENESAW ELEMENTARY SCHOOL     ,08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20112012,01-0003,KENESAW PUBLIC SCHOOLS        ,ADAMS,3,P,01-0003-002,01,0003,002,KENESAW ELEMENTARY SCHOOL     ,09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20112012,01-0003,KENESAW PUBLIC SCHOOLS        ,ADAMS,3,P,01-0003-002,01,0003,002,KENESAW ELEMENTARY SCHOOL     ,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20112012,01-0003,KENESAW PUBLIC SCHOOLS        ,ADAMS,3,P,01-0003-002,01,0003,002,KENESAW ELEMENTARY SCHOOL     ,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20112012,01-0003,KENESAW PUBLIC SCHOOLS        ,ADAMS,3,P,01-0003-002,01,0003,002,KENESAW ELEMENTARY SCHOOL     ,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20112012,01-0003,KENESAW PUBLIC SCHOOLS        ,ADAMS,3,P,01-0003-002,01,0003,002,KENESAW ELEMENTARY SCHOOL     ,K ,6,9,0,0,0,0,0,0,0,0,0,0,0,0,6,9,15
20112012,01-0003,KENESAW PUBLIC SCHOOLS        ,ADAMS,3,P,01-0003-002,01,0003,002,KENESAW ELEMENTARY SCHOOL     ,PK,3,5,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8
20112012,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-001,01,0018,001,HASTINGS SENIOR HIGH SCHOOL   ,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20112012,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-001,01,0018,001,HASTINGS SENIOR HIGH SCHOOL   ,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20112012,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-001,01,0018,001,HASTINGS SENIOR HIGH SCHOOL   ,03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20112012,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-001,01,0018,001,HASTINGS SENIOR HIGH SCHOOL   ,04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20112012,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-001,01,0018,001,HASTINGS SENIOR HIGH SCHOOL   ,05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20112012,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-001,01,0018,001,HASTINGS SENIOR HIGH SCHOOL   ,06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20112012,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-001,01,0018,001,HASTINGS SENIOR HIGH SCHOOL   ,07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20112012,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-001,01,0018,001,HASTINGS SENIOR HIGH SCHOOL   ,08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20112012,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-001,01,0018,001,HASTINGS SENIOR HIGH SCHOOL   ,09,65,106,1,1,28,29,1,2,0,1,0,0,4,2,99,141,240
20112012,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-001,01,0018,001,HASTINGS SENIOR HIGH SCHOOL   ,10,81,92,1,2,15,21,2,1,1,0,0,0,3,3,103,119,222
20112012,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-001,01,0018,001,HASTINGS SENIOR HIGH SCHOOL   ,11,103,99,2,2,21,19,1,2,1,0,0,0,3,2,131,124,255
20112012,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-001,01,0018,001,HASTINGS SENIOR HIGH SCHOOL   ,12,95,109,0,3,19,30,2,0,2,0,0,0,2,1,120,143,263
20112012,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-001,01,0018,001,HASTINGS SENIOR HIGH SCHOOL   ,K ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20112012,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-001,01,0018,001,HASTINGS SENIOR HIGH SCHOOL   ,PK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20112012,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-002,01,0018,002,HASTINGS MIDDLE SCHOOL        ,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20112012,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-002,01,0018,002,HASTINGS MIDDLE SCHOOL        ,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20112012,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-002,01,0018,002,HASTINGS MIDDLE SCHOOL        ,03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20112012,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-002,01,0018,002,HASTINGS MIDDLE SCHOOL        ,04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20112012,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-002,01,0018,002,HASTINGS MIDDLE SCHOOL        ,05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20112012,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-002,01,0018,002,HASTINGS MIDDLE SCHOOL        ,06,98,114,3,5,19,26,0,1,1,1,0,1,1,1,122,149,271
20112012,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-002,01,0018,002,HASTINGS MIDDLE SCHOOL        ,07,81,102,0,3,21,26,3,3,0,1,0,0,1,2,106,137,243
20112012,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-002,01,0018,002,HASTINGS MIDDLE SCHOOL        ,08,82,110,2,3,17,33,2,3,0,0,0,0,3,1,106,150,256
20112012,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-002,01,0018,002,HASTINGS MIDDLE SCHOOL        ,09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20112012,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-002,01,0018,002,HASTINGS MIDDLE SCHOOL        ,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20112012,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-002,01,0018,002,HASTINGS MIDDLE SCHOOL        ,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20112012,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-002,01,0018,002,HASTINGS MIDDLE SCHOOL        ,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20112012,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-002,01,0018,002,HASTINGS MIDDLE SCHOOL        ,K ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20112012,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-002,01,0018,002,HASTINGS MIDDLE SCHOOL        ,PK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20112012,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-003,01,0018,003,ALCOTT ELEMENTARY SCHOOL      ,01,20,13,0,0,8,7,1,0,0,0,0,1,1,1,30,22,52
20112012,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-003,01,0018,003,ALCOTT ELEMENTARY SCHOOL      ,02,15,13,1,0,5,3,0,0,0,0,0,0,0,1,21,17,38
20112012,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-003,01,0018,003,ALCOTT ELEMENTARY SCHOOL      ,03,20,23,1,0,7,8,0,0,0,0,0,0,3,0,31,31,62
20112012,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-003,01,0018,003,ALCOTT ELEMENTARY SCHOOL      ,04,12,9,0,1,12,3,0,0,0,0,0,0,0,0,24,13,37
20112012,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-003,01,0018,003,ALCOTT ELEMENTARY SCHOOL      ,05,13,15,1,1,3,7,0,0,0,0,0,0,0,1,17,24,41
20112012,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-003,01,0018,003,ALCOTT ELEMENTARY SCHOOL      ,06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20112012,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-003,01,0018,003,ALCOTT ELEMENTARY SCHOOL      ,07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20112012,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-003,01,0018,003,ALCOTT ELEMENTARY SCHOOL      ,08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20112012,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-003,01,0018,003,ALCOTT ELEMENTARY SCHOOL      ,09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20112012,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-003,01,0018,003,ALCOTT ELEMENTARY SCHOOL      ,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20112012,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-003,01,0018,003,ALCOTT ELEMENTARY SCHOOL      ,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20112012,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-003,01,0018,003,ALCOTT ELEMENTARY SCHOOL      ,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20112012,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-003,01,0018,003,ALCOTT ELEMENTARY SCHOOL      ,K ,26,23,0,1,8,9,0,1,0,0,1,0,0,2,35,36,71
20112012,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-003,01,0018,003,ALCOTT ELEMENTARY SCHOOL      ,PK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20112012,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-004,01,0018,004,HAWTHORNE ELEMENTARY SCHOOL   ,01,17,19,0,0,3,6,1,1,0,0,0,0,2,1,23,27,50
20112012,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-004,01,0018,004,HAWTHORNE ELEMENTARY SCHOOL   ,02,25,31,0,2,3,0,0,1,0,0,0,0,1,1,29,35,64
20112012,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-004,01,0018,004,HAWTHORNE ELEMENTARY SCHOOL   ,03,17,27,0,0,3,4,0,1,0,0,0,0,0,0,20,32,52
20112012,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-004,01,0018,004,HAWTHORNE ELEMENTARY SCHOOL   ,04,24,25,1,1,6,4,0,0,1,0,0,0,2,2,34,32,66
20112012,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-004,01,0018,004,HAWTHORNE ELEMENTARY SCHOOL   ,05,26,29,0,0,1,3,1,1,0,0,0,0,0,0,28,33,61
20112012,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-004,01,0018,004,HAWTHORNE ELEMENTARY SCHOOL   ,06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20112012,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-004,01,0018,004,HAWTHORNE ELEMENTARY SCHOOL   ,07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20112012,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-004,01,0018,004,HAWTHORNE ELEMENTARY SCHOOL   ,08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20112012,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-004,01,0018,004,HAWTHORNE ELEMENTARY SCHOOL   ,09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20112012,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-004,01,0018,004,HAWTHORNE ELEMENTARY SCHOOL   ,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20112012,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-004,01,0018,004,HAWTHORNE ELEMENTARY SCHOOL   ,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20112012,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-004,01,0018,004,HAWTHORNE ELEMENTARY SCHOOL   ,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20112012,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-004,01,0018,004,HAWTHORNE ELEMENTARY SCHOOL   ,K ,16,27,1,1,2,1,0,1,0,0,0,0,0,0,19,30,49
20112012,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-004,01,0018,004,HAWTHORNE ELEMENTARY SCHOOL   ,PK,18,41,0,3,7,5,0,0,1,0,0,0,1,0,27,49,76
20112012,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-005,01,0018,005,LINCOLN ELEMENTARY SCHOOL     ,01,20,18,5,0,8,10,0,0,1,0,0,0,1,0,35,28,63
20112012,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-005,01,0018,005,LINCOLN ELEMENTARY SCHOOL     ,02,14,15,0,2,12,11,2,0,0,0,0,0,0,0,28,28,56
20112012,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-005,01,0018,005,LINCOLN ELEMENTARY SCHOOL     ,03,13,13,0,2,8,8,1,0,0,0,0,0,0,0,22,23,45
20112012,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-005,01,0018,005,LINCOLN ELEMENTARY SCHOOL     ,04,23,16,0,0,6,6,1,0,0,0,0,0,0,0,30,22,52
20112012,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-005,01,0018,005,LINCOLN ELEMENTARY SCHOOL     ,05,6,9,1,0,7,8,1,2,0,1,0,0,0,0,15,20,35
20112012,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-005,01,0018,005,LINCOLN ELEMENTARY SCHOOL     ,06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20112012,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-005,01,0018,005,LINCOLN ELEMENTARY SCHOOL     ,07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20112012,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-005,01,0018,005,LINCOLN ELEMENTARY SCHOOL     ,08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20112012,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-005,01,0018,005,LINCOLN ELEMENTARY SCHOOL     ,09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20112012,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-005,01,0018,005,LINCOLN ELEMENTARY SCHOOL     ,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20112012,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-005,01,0018,005,LINCOLN ELEMENTARY SCHOOL     ,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20112012,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-005,01,0018,005,LINCOLN ELEMENTARY SCHOOL     ,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20112012,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-005,01,0018,005,LINCOLN ELEMENTARY SCHOOL     ,K ,15,20,1,2,8,17,0,1,0,1,0,0,0,0,24,41,65
20112012,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-005,01,0018,005,LINCOLN ELEMENTARY SCHOOL     ,PK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20112012,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-006,01,0018,006,LONGFELLOW ELEMENTARY SCHOOL  ,01,26,32,0,0,4,3,0,1,0,0,0,0,1,0,31,36,67
20112012,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-006,01,0018,006,LONGFELLOW ELEMENTARY SCHOOL  ,02,22,23,1,0,2,5,1,2,0,0,0,0,0,0,26,30,56
20112012,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-006,01,0018,006,LONGFELLOW ELEMENTARY SCHOOL  ,03,23,17,1,0,7,5,3,1,0,0,0,0,0,1,34,24,58
20112012,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-006,01,0018,006,LONGFELLOW ELEMENTARY SCHOOL  ,04,26,16,1,0,4,1,2,0,1,0,0,0,0,0,34,17,51
20112012,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-006,01,0018,006,LONGFELLOW ELEMENTARY SCHOOL  ,05,22,26,1,0,5,6,0,1,0,0,1,0,1,0,30,33,63
20112012,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-006,01,0018,006,LONGFELLOW ELEMENTARY SCHOOL  ,06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20112012,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-006,01,0018,006,LONGFELLOW ELEMENTARY SCHOOL  ,07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20112012,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-006,01,0018,006,LONGFELLOW ELEMENTARY SCHOOL  ,08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20112012,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-006,01,0018,006,LONGFELLOW ELEMENTARY SCHOOL  ,09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20112012,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-006,01,0018,006,LONGFELLOW ELEMENTARY SCHOOL  ,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20112012,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-006,01,0018,006,LONGFELLOW ELEMENTARY SCHOOL  ,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20112012,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-006,01,0018,006,LONGFELLOW ELEMENTARY SCHOOL  ,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20112012,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-006,01,0018,006,LONGFELLOW ELEMENTARY SCHOOL  ,K ,18,30,0,1,3,7,1,1,0,0,0,0,0,0,22,39,61
20112012,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-006,01,0018,006,LONGFELLOW ELEMENTARY SCHOOL  ,PK,7,7,0,0,1,1,1,0,0,0,0,0,1,0,10,8,18
20112012,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-007,01,0018,007,MORTON ELEMENTARY SCHOOL      ,01,15,18,0,0,4,5,0,1,0,1,0,0,5,0,24,25,49
20112012,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-007,01,0018,007,MORTON ELEMENTARY SCHOOL      ,02,18,13,1,0,5,6,0,0,0,0,0,0,0,0,24,19,43
20112012,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-007,01,0018,007,MORTON ELEMENTARY SCHOOL      ,03,10,16,0,0,3,6,0,0,0,1,0,0,0,0,13,23,36
20112012,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-007,01,0018,007,MORTON ELEMENTARY SCHOOL      ,04,14,16,0,0,9,4,0,0,0,0,0,0,0,1,23,21,44
20112012,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-007,01,0018,007,MORTON ELEMENTARY SCHOOL      ,05,16,14,0,0,6,3,0,0,0,0,0,0,1,1,23,18,41
20112012,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-007,01,0018,007,MORTON ELEMENTARY SCHOOL      ,06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20112012,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-007,01,0018,007,MORTON ELEMENTARY SCHOOL      ,07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
