Type	School Year	County	District	School	Agency Name	Average Teacher Salary	Average Years of Teaching Experience	Masters Count	Percentage of Teachers with Master's Degrees	Teacher Count	White, Not Hispanic	Black, Not Hispanic	Hispanic	Asian / Pacific Islanders	American Indian / Alaskan Native
SC	20062007	44	2001	004	HITCHCOCK CO SCHS/CULBERTSON	37181	17.33	*	*	*	*	*	*	*	*
SC	20072008	44	2001	004	HITCHCOCK CO SCHS/CULBERTSON	38915	18.00	*	*	12.80	13	*	*	*	*
SC	20052006	44	2001	005	HITCHCOCK COUNTY JR/SR HIGH	41058	22.00	12.00	0.7500	13.15	13	*	*	*	*
SC	20062007	44	2001	005	HITCHCOCK COUNTY JR/SR HIGH	44295	23.00	12.00	0.7500	13.40	13	*	*	*	*
SC	20072008	44	2001	005	HITCHCOCK COUNTY JR/SR HIGH	40473	20.54	*	*	10.30	10	*	*	*	*
DI	19971998	45	0007	000	O'NEILL PUBLIC SCHOOLS	31673	20.69	11.00	0.1897	55.69	*	*	*	*	*
DI	20022003	45	0007	000	O'NEILL PUBLIC SCHOOLS	37432	18.24	23.00	0.3710	59.76	*	*	*	*	*
DI	20052006	45	0007	000	O'NEILL PUBLIC SCHOOLS	39465	16.28	31.00	0.4627	64.55	65	*	*	*	*
DI	20062007	45	0007	000	O'NEILL PUBLIC SCHOOLS	39993	17.85	37.00	0.4684	76.11	76	*	*	*	*
DI	20072008	45	0007	000	O'NEILL PUBLIC SCHOOLS	42445	18.99	37.00	0.4933	73.39	73	*	*	*	*
SC	19971998	45	0007	001	O'NEILL HIGH SCHOOL	31233	18.66	*	*	28.10	*	*	*	*	*
SC	20022003	45	0007	001	O'NEILL HIGH SCHOOL	37307	18.58	11.00	0.3333	30.43	*	*	*	*	*
SC	20052006	45	0007	001	O'NEILL HIGH SCHOOL	38646	14.54	14.00	0.4000	32.36	32	*	*	*	*
SC	20062007	45	0007	001	O'NEILL HIGH SCHOOL	39194	15.95	16.00	0.4211	33.55	34	*	*	*	*
SC	20072008	45	0007	001	O'NEILL HIGH SCHOOL	41772	17.29	17.00	0.4474	34.98	35	*	*	*	*
SC	19971998	45	0007	002	O'NEILL ELEMENTARY SCHOOL	32027	22.72	*	*	27.59	*	*	*	*	*
SC	20022003	45	0007	002	O'NEILL ELEMENTARY SCHOOL	36878	17.19	13.00	0.4194	28.33	*	*	*	*	*
SC	20052006	45	0007	002	O'NEILL ELEMENTARY SCHOOL	40681	17.31	20.00	0.5714	31.19	31	*	*	*	*
SC	20062007	45	0007	002	O'NEILL ELEMENTARY SCHOOL	41488	18.31	21.00	0.5833	32.06	32	*	*	*	*
SC	20072008	45	0007	002	O'NEILL ELEMENTARY SCHOOL	43604	20.11	20.00	0.5556	32.71	33	*	*	*	*
SC	20022003	45	0007	003	O'NEILL ALTERNATIVE SCHOOL	*	15.00	*	*	*	*	*	*	*	*
SC	20052006	45	0007	003	O'NEILL ALTERNATIVE SCHOOL	39506	18.00	*	*	*	*	*	*	*	*
SC	20062007	45	0007	003	O'NEILL ALTERNATIVE SCHOOL	47117	25.00	*	*	*	*	*	*	*	*
SC	20072008	45	0007	003	O'NEILL ALTERNATIVE SCHOOL	48814	26.00	*	*	*	*	*	*	*	*
SC	20062007	45	0007	005	EMMET ATTENDANCE CENTER	35239	16.00	*	*	*	*	*	*	*	*
SC	20072008	45	0007	005	EMMET ATTENDANCE CENTER	39637	20.50	*	*	*	*	*	*	*	*
SC	20062007	45	0007	006	INMAN ATTENDANCE CENTER	43753	30.25	*	*	*	*	*	*	*	*
SC	20072008	45	0007	006	INMAN ATTENDANCE CENTER	42301	21.25	*	*	*	*	*	*	*	*
DI	19971998	45	0029	000	EWING PUBLIC SCHOOLS	23989	13.54	*	*	18.98	*	*	*	*	*
DI	20022003	45	0029	000	EWING PUBLIC SCHOOLS	30944	11.95	*	*	16.52	*	*	*	*	*
DI	20052006	45	0029	000	EWING PUBLIC SCHOOLS	34098	13.25	*	*	15.62	16	*	*	*	*
DI	20062007	45	0029	000	EWING PUBLIC SCHOOLS	36250	13.44	*	*	15.25	15	*	*	*	*
DI	20072008	45	0029	000	EWING PUBLIC SCHOOLS	37442	13.71	*	*	16.13	16	*	*	*	*
SC	19971998	45	0029	001	EWING HIGH SCHOOL	23850	13.25	*	*	*	*	*	*	*	*
SC	20022003	45	0029	001	EWING HIGH SCHOOL	29600	12.00	*	*	10.22	*	*	*	*	*
SC	20052006	45	0029	001	EWING HIGH SCHOOL	33969	13.18	*	*	*	*	*	*	*	*
SC	20062007	45	0029	001	EWING HIGH SCHOOL	36607	13.27	*	*	*	*	*	*	*	*
SC	20072008	45	0029	001	EWING HIGH SCHOOL	37800	13.25	*	*	*	*	*	*	*	*
SC	19971998	45	0029	002	EWING ELEMENTARY SCHOOL	24825	13.83	*	*	*	*	*	*	*	*
SC	20022003	45	0029	002	EWING ELEMENTARY SCHOOL	28447	9.22	*	*	*	*	*	*	*	*
SC	20052006	45	0029	002	EWING ELEMENTARY SCHOOL	33404	11.78	*	*	*	*	*	*	*	*
SC	20062007	45	0029	002	EWING ELEMENTARY SCHOOL	35177	11.63	*	*	*	*	*	*	*	*
SC	20072008	45	0029	002	EWING ELEMENTARY SCHOOL	36483	11.44	*	*	*	*	*	*	*	*
DI	19971998	45	0044	000	STUART PUBLIC SCHOOLS	23620	15.68	*	*	22.26	*	*	*	*	*
DI	20022003	45	0044	000	STUART PUBLIC SCHOOLS	28003	13.62	*	*	17.89	*	*	*	*	*
DI	20052006	45	0044	000	STUART PUBLIC SCHOOLS	33069	16.58	*	*	17.13	17	*	*	*	*
DI	20062007	45	0044	000	STUART PUBLIC SCHOOLS	34529	17.48	*	*	19.25	19	*	*	*	*
DI	20072008	45	0044	000	STUART PUBLIC SCHOOLS	38180	17.48	*	*	19.25	19	*	*	*	*
SC	19971998	45	0044	001	STUART HIGH SCHOOL	24323	16.63	*	*	12.39	*	*	*	*	*
SC	20022003	45	0044	001	STUART HIGH SCHOOL	27594	12.47	*	*	10.90	*	*	*	*	*
SC	20052006	45	0044	001	STUART HIGH SCHOOL	33721	14.86	*	*	*	10	*	*	*	*
SC	20062007	45	0044	001	STUART HIGH SCHOOL	34432	15.57	*	*	10.37	10	*	*	*	*
SC	20072008	45	0044	001	STUART HIGH SCHOOL	39896	16.57	*	*	10.37	10	*	*	*	*
SC	19971998	45	0044	002	STUART ELEMENTARY SCHOOL	23755	14.42	*	*	*	*	*	*	*	*
SC	20022003	45	0044	002	STUART ELEMENTARY SCHOOL	29906	17.11	*	*	*	*	*	*	*	*
SC	20052006	45	0044	002	STUART ELEMENTARY SCHOOL	33534	22.67	*	*	*	*	*	*	*	*
SC	20062007	45	0044	002	STUART ELEMENTARY SCHOOL	35126	21.75	*	*	*	*	*	*	*	*
SC	20072008	45	0044	002	STUART ELEMENTARY SCHOOL	36866	21.00	*	*	*	*	*	*	*	*
DI	19971998	45	0137	000	CHAMBERS PUBLIC SCHOOLS	27514	19.17	*	*	18.85	*	*	*	*	*
DI	20022003	45	0137	000	CHAMBERS PUBLIC SCHOOLS	30902	19.05	*	*	18.34	*	*	*	*	*
DI	20052006	45	0137	000	CHAMBERS PUBLIC SCHOOLS	37250	22.35	*	*	18.25	18	*	*	*	*
DI	20062007	45	0137	000	CHAMBERS PUBLIC SCHOOLS	38505	22.00	*	*	18.25	18	*	*	*	*
DI	20072008	45	0137	000	CHAMBERS PUBLIC SCHOOLS	39471	23.00	*	*	18.50	19	*	*	*	*
SC	19971998	45	0137	001	CHAMBERS HIGH SCHOOL	28050	18.46	*	*	*	*	*	*	*	*
SC	20022003	45	0137	001	CHAMBERS HIGH SCHOOL	30505	16.31	*	*	*	*	*	*	*	*
SC	20052006	45	0137	001	CHAMBERS HIGH SCHOOL	37000	21.33	*	*	*	*	*	*	*	*
SC	20062007	45	0137	001	CHAMBERS HIGH SCHOOL	38378	20.08	*	*	*	*	*	*	*	*
SC	20072008	45	0137	001	CHAMBERS HIGH SCHOOL	39229	20.31	*	*	*	*	*	*	*	*
SC	19971998	45	0137	002	CHAMBERS ELEMENTARY SCHOOL	27222	20.00	*	*	*	*	*	*	*	*
SC	20022003	45	0137	002	CHAMBERS ELEMENTARY SCHOOL	31655	21.82	*	*	*	*	*	*	*	*
SC	20052006	45	0137	002	CHAMBERS ELEMENTARY SCHOOL	37200	22.91	*	*	*	*	*	*	*	*
SC	20062007	45	0137	002	CHAMBERS ELEMENTARY SCHOOL	38250	23.91	*	*	*	*	*	*	*	*
SC	20072008	45	0137	002	CHAMBERS ELEMENTARY SCHOOL	39066	24.91	*	*	*	*	*	*	*	*
DI	20062007	45	0239	000	WEST HOLT PUBLIC SCHOOLS	38423	16.28	*	*	36.74	37	*	*	*	*
DI	20072008	45	0239	000	WEST HOLT PUBLIC SCHOOLS	7173	18.25	*	*	35.03	35	*	*	*	*
SC	20062007	45	0239	001	WEST HOLT HIGH SCHOOL	39572	17.33	*	*	16.25	16	*	*	*	*
SC	20072008	45	0239	001	WEST HOLT HIGH SCHOOL	7173	18.24	*	*	15.13	15	*	*	*	*
SC	20062007	45	0239	002	ATKINSON ELEMENTARY SCHOOL	38098	16.33	*	*	15.74	16	*	*	*	*
SC	20072008	45	0239	002	ATKINSON ELEMENTARY SCHOOL	7173	18.80	*	*	15.78	16	*	*	*	*
SC	20062007	45	0239	003	UNION ELEMENTARY SCHOOL	31578	16.00	*	*	*	*	*	*	*	*
SC	20062007	45	0239	004	RIDGEWAY ELEMENTARY SCHOOL	31578	18.67	*	*	*	*	*	*	*	*
SC	20062007	45	0239	005	CLOVER COVE ELEMENTARY SCHOOL	30017	15.00	*	*	*	*	*	*	*	*
DI	19971998	46	0001	000	MULLEN PUBLIC SCHOOLS	26275	11.85	*	*	21.15	*	*	*	*	*
DI	20022003	46	0001	000	MULLEN PUBLIC SCHOOLS	31700	13.64	*	*	21.02	*	*	*	*	*
DI	20052006	46	0001	000	MULLEN PUBLIC SCHOOLS	34791	15.27	*	*	20.62	20	*	*	*	*
DI	20062007	46	0001	000	MULLEN PUBLIC SCHOOLS	34801	12.76	*	*	19.37	19	*	*	*	*
DI	20072008	46	0001	000	MULLEN PUBLIC SCHOOLS	34559	11.67	*	*	20.00	20	*	*	*	*
SC	19971998	46	0001	001	MULLEN HIGH SCHOOL	26094	11.86	*	*	11.70	*	*	*	*	*
SC	20022003	46	0001	001	MULLEN HIGH SCHOOL	32080	13.57	*	*	11.32	*	*	*	*	*
SC	20052006	46	0001	001	MULLEN HIGH SCHOOL	33727	14.43	*	*	11.62	11	*	*	*	*
SC	20062007	46	0001	001	MULLEN HIGH SCHOOL	33836	11.69	*	*	10.11	10	*	*	*	*
SC	20072008	46	0001	001	MULLEN HIGH SCHOOL	33383	10.38	*	*	10.25	10	*	*	*	*
SC	19971998	46	0001	002	MULLEN ELEMENTARY SCHOOL	26829	11.83	*	*	*	*	*	*	*	*
SC	20022003	46	0001	002	MULLEN ELEMENTARY SCHOOL	32026	14.50	*	*	*	*	*	*	*	*
SC	20052006	46	0001	002	MULLEN ELEMENTARY SCHOOL	36350	17.64	*	*	*	*	*	*	*	*
SC	20062007	46	0001	002	MULLEN ELEMENTARY SCHOOL	34339	13.08	*	*	*	*	*	*	*	*
SC	20072008	46	0001	002	MULLEN ELEMENTARY SCHOOL	34596	12.83	*	*	*	10	*	*	*	*
DI	19971998	47	0001	000	ST PAUL PUBLIC SCHOOLS	28929	17.60	13.00	0.2453	46.36	*	*	*	*	*
DI	20022003	47	0001	000	ST PAUL PUBLIC SCHOOLS	33650	16.60	*	*	39.62	*	*	*	*	*
DI	20052006	47	0001	000	ST PAUL PUBLIC SCHOOLS	37706	17.13	13.00	0.2708	46.12	46	*	*	*	*
DI	20062007	47	0001	000	ST PAUL PUBLIC SCHOOLS	38180	18.25	13.00	0.2549	49.37	49	*	*	*	*
DI	20072008	47	0001	000	ST PAUL PUBLIC SCHOOLS	40506	18.62	13.00	0.2889	46.75	47	*	*	*	*
SC	19971998	47	0001	001	ST PAUL HIGH SCHOOL	29964	19.11	11.00	0.3929	24.12	*	*	*	*	*
SC	20022003	47	0001	001	ST PAUL HIGH SCHOOL	32919	16.67	*	*	24.81	*	*	*	*	*
SC	20052006	47	0001	001	ST PAUL HIGH SCHOOL	36114	16.18	*	*	24.57	25	*	*	*	*
SC	20062007	47	0001	001	ST PAUL HIGH SCHOOL	36420	16.93	*	*	24.77	25	*	*	*	*
SC	20072008	47	0001	001	ST PAUL HIGH SCHOOL	39678	16.43	*	*	21.50	22	*	*	*	*
SC	19971998	47	0001	002	ST PAUL ELEMENTARY SCHOOL	27375	15.92	*	*	22.24	*	*	*	*	*
SC	20022003	47	0001	002	ST PAUL ELEMENTARY SCHOOL	33871	14.18	*	*	20.18	*	*	*	*	*
SC	20052006	47	0001	002	ST PAUL ELEMENTARY SCHOOL	39464	17.79	*	*	21.55	22	*	*	*	*
SC	20062007	47	0001	002	ST PAUL ELEMENTARY SCHOOL	39966	19.44	*	*	22.55	23	*	*	*	*
SC	20072008	47	0001	002	ST PAUL ELEMENTARY SCHOOL	41213	20.36	*	*	23.25	23	*	*	*	*
SC	20062007	47	0001	003	FARWELL ATTENDANCE CENTER	35500	16.33	*	*	*	*	*	*	*	*
SC	20072008	47	0001	003	FARWELL ATTENDANCE CENTER	19170	17.50	*	*	*	*	*	*	*	*
DI	19971998	47	0100	000	CENTURA PUBLIC SCHOOLS	30184	17.04	18.00	0.3830	40.04	*	*	*	*	*
DI	20022003	47	0100	000	CENTURA PUBLIC SCHOOLS	34903	14.25	12.00	0.3000	37.92	*	*	*	*	*
DI	20052006	47	0100	000	CENTURA PUBLIC SCHOOLS	39268	16.83	17.00	0.4250	38.96	39	*	*	*	*
DI	20062007	47	0100	000	CENTURA PUBLIC SCHOOLS	40172	16.33	19.00	0.4524	40.96	41	*	*	*	*
DI	20072008	47	0100	000	CENTURA PUBLIC SCHOOLS	41618	15.18	16.00	0.4211	37.00	37	*	*	*	*
SC	19971998	47	0100	001	CENTURA SECONDARY SCHOOL	30504	17.04	12.00	0.4800	20.79	*	*	*	*	*
SC	20022003	47	0100	001	CENTURA SECONDARY SCHOOL	35100	14.54	11.00	0.4231	22.25	*	*	*	*	*
SC	20052006	47	0100	001	CENTURA SECONDARY SCHOOL	39685	16.23	10.00	0.4545	19.02	19	*	*	*	*
SC	20062007	47	0100	001	CENTURA SECONDARY SCHOOL	39745	14.67	12.00	0.5000	21.02	21	*	*	*	*
SC	20072008	47	0100	001	CENTURA SECONDARY SCHOOL	42087	15.05	10.00	0.4545	19.62	20	*	*	*	*
SC	19971998	47	0100	002	CENTURA ELEMENTARY SCHOOL	29507	17.05	*	*	19.25	*	*	*	*	*
SC	20022003	47	0100	002	CENTURA ELEMENTARY SCHOOL	35020	16.56	*	*	20.64	*	*	*	*	*
SC	20052006	47	0100	002	CENTURA ELEMENTARY SCHOOL	38992	17.78	*	*	19.94	20	*	*	*	*
SC	20062007	47	0100	002	CENTURA ELEMENTARY SCHOOL	40945	18.78	*	*	19.94	20	*	*	*	*
SC	20072008	47	0100	002	CENTURA ELEMENTARY SCHOOL	41609	15.95	*	*	17.38	17	*	*	*	*
DI	19971998	47	0103	000	ELBA PUBLIC SCHOOLS	26003	16.42	*	*	16.32	*	*	*	*	*
DI	20022003	47	0103	000	ELBA PUBLIC SCHOOLS	30431	11.13	*	*	14.12	*	*	*	*	*
DI	20052006	47	0103	000	ELBA PUBLIC SCHOOLS	31207	12.67	*	*	14.66	15	*	*	*	*
DI	20062007	47	0103	000	ELBA PUBLIC SCHOOLS	31233	11.40	*	*	14.75	15	*	*	*	*
DI	20072008	47	0103	000	ELBA PUBLIC SCHOOLS	31257	11.67	*	*	14.75	15	*	*	*	*
SC	19971998	47	0103	001	ELBA SECONDARY SCHOOL	26471	14.21	*	*	*	*	*	*	*	*
SC	20022003	47	0103	001	ELBA SECONDARY SCHOOL	29926	10.23	*	*	*	*	*	*	*	*
SC	20052006	47	0103	001	ELBA SECONDARY SCHOOL	32184	12.82	*	*	*	*	*	*	*	*
SC	20062007	47	0103	001	ELBA SECONDARY SCHOOL	33320	14.09	*	*	*	*	*	*	*	*
SC	20072008	47	0103	001	ELBA SECONDARY SCHOOL	32671	14.09	*	*	*	*	*	*	*	*
SC	19971998	47	0103	002	ELBA ELEMENTARY SCHOOL	25981	19.00	*	*	*	*	*	*	*	*
SC	20022003	47	0103	002	ELBA ELEMENTARY SCHOOL	31143	13.88	*	*	*	*	*	*	*	*
SC	20052006	47	0103	002	ELBA ELEMENTARY SCHOOL	29530	16.11	*	*	*	*	*	*	*	*
SC	20062007	47	0103	002	ELBA ELEMENTARY SCHOOL	28628	13.00	*	*	*	*	*	*	*	*
SC	20072008	47	0103	002	ELBA ELEMENTARY SCHOOL	30120	14.00	*	*	*	*	*	*	*	*
DI	19971998	48	0008	000	FAIRBURY PUBLIC SCHOOLS	32954	18.23	42.00	0.5753	65.01	*	*	*	*	*
DI	20022003	48	0008	000	FAIRBURY PUBLIC SCHOOLS	37687	18.00	39.00	0.5652	66.42	*	*	*	*	*
DI	20052006	48	0008	000	FAIRBURY PUBLIC SCHOOLS	41152	17.87	35.00	0.5224	64.55	65	*	*	*	*
DI	20062007	48	0008	000	FAIRBURY PUBLIC SCHOOLS	41143	16.80	37.00	0.5362	66.55	66	*	*	*	*
DI	20072008	48	0008	000	FAIRBURY PUBLIC SCHOOLS	42711	15.87	38.00	0.5429	67.15	66	*	*	*	*
SC	19971998	48	0008	001	FAIRBURY JR-SR HIGH SCHOOL	31552	15.89	19.00	0.5000	34.96	*	*	*	*	*
SC	20022003	48	0008	001	FAIRBURY JR-SR HIGH SCHOOL	36881	15.57	20.00	0.5714	33.87	*	*	*	*	*
SC	20052006	48	0008	001	FAIRBURY JR-SR HIGH SCHOOL	39870	15.17	18.00	0.5143	32.55	33	*	*	*	*
SC	20062007	48	0008	001	FAIRBURY JR-SR HIGH SCHOOL	39470	13.69	19.00	0.5429	33.50	34	*	*	*	*
SC	20072008	48	0008	001	FAIRBURY JR-SR HIGH SCHOOL	41734	13.76	21.00	0.5676	34.65	34	*	*	*	*
SC	19971998	48	0008	003	CENTRAL ELEMENTARY SCHOOL	34047	20.94	10.00	0.5882	15.33	*	*	*	*	*
SC	20022003	48	0008	003	CENTRAL ELEMENTARY SCHOOL	38234	21.88	*	*	16.00	*	*	*	*	*
SC	20052006	48	0008	003	CENTRAL ELEMENTARY SCHOOL	40876	23.20	*	*	13.20	13	*	*	*	*
SC	20062007	48	0008	003	CENTRAL ELEMENTARY SCHOOL	40872	21.00	*	*	14.15	14	*	*	*	*
SC	20072008	48	0008	003	CENTRAL ELEMENTARY SCHOOL	41727	18.47	*	*	15.40	15	*	*	*	*
SC	19971998	48	0008	008	JEFFERSON INTERMEDIATE SCHOOL	35628	20.61	13.00	0.7222	14.72	*	*	*	*	*
SC	20022003	48	0008	008	JEFFERSON INTERMEDIATE SCHOOL	39797	21.00	13.00	0.6500	16.55	*	*	*	*	*
SC	20052006	48	0008	008	JEFFERSON INTERMEDIATE SCHOOL	43603	19.55	14.00	0.7000	17.80	18	*	*	*	*
SC	20062007	48	0008	008	JEFFERSON INTERMEDIATE SCHOOL	44980	20.45	14.00	0.7000	17.90	17	*	*	*	*
SC	20072008	48	0008	008	JEFFERSON INTERMEDIATE SCHOOL	43736	16.70	12.00	0.6000	17.10	17	*	*	*	*
SC	20052006	48	0008	009	LIFE PROGRAM	35560	10.00	*	*	*	*	*	*	*	*
SC	20062007	48	0008	009	LIFE PROGRAM	37440	13.00	*	*	*	*	*	*	*	*
DI	19971998	48	0300	000	TRI COUNTY PUBLIC SCHOOLS	31945	19.28	15.00	0.3191	40.90	*	*	*	*	*
DI	20022003	48	0300	000	TRI COUNTY PUBLIC SCHOOLS	37499	18.41	13.00	0.3824	32.75	*	*	*	*	*
DI	20052006	48	0300	000	TRI COUNTY PUBLIC SCHOOLS	40785	19.36	13.00	0.3939	31.75	32	*	*	*	*
DI	20062007	48	0300	000	TRI COUNTY PUBLIC SCHOOLS	43464	20.41	17.00	0.5000	32.20	32	*	*	*	*
DI	20072008	48	0300	000	TRI COUNTY PUBLIC SCHOOLS	44074	19.45	17.00	0.5152	30.75	31	*	*	*	*
SC	19971998	48	0300	001	TRI COUNTY JR-SR HIGH SCHOOL	32423	20.19	*	*	24.24	*	*	*	*	*
SC	20022003	48	0300	001	TRI COUNTY JR-SR HIGH SCHOOL	36358	17.57	*	*	18.00	*	*	*	*	*
SC	20052006	48	0300	001	TRI COUNTY JR-SR HIGH SCHOOL	39653	17.86	*	*	17.50	18	*	*	*	*
SC	20062007	48	0300	001	TRI COUNTY JR-SR HIGH SCHOOL	43172	19.00	10.00	0.4545	18.45	18	*	*	*	*
SC	20072008	48	0300	001	TRI COUNTY JR-SR HIGH SCHOOL	42186	17.86	11.00	0.5238	18.00	18	*	*	*	*
SC	19971998	48	0300	002	TRI COUNTY ELEMENTARY SCHOOL	30895	18.14	*	*	16.66	*	*	*	*	*
SC	20022003	48	0300	002	TRI COUNTY ELEMENTARY SCHOOL	37602	17.88	*	*	14.75	*	*	*	*	*
SC	20052006	48	0300	002	TRI COUNTY ELEMENTARY SCHOOL	41164	20.06	*	*	14.25	14	*	*	*	*
SC	20062007	48	0300	002	TRI COUNTY ELEMENTARY SCHOOL	42683	21.19	*	*	13.75	14	*	*	*	*
SC	20072008	48	0300	002	TRI COUNTY ELEMENTARY SCHOOL	46424	21.87	*	*	12.75	13	*	*	*	*
DI	19971998	48	0303	000	MERIDIAN PUBLIC SCHOOLS	29538	15.92	*	*	19.80	*	*	*	*	*
DI	20022003	48	0303	000	MERIDIAN PUBLIC SCHOOLS	34559	18.43	*	*	18.44	*	*	*	*	*
DI	20052006	48	0303	000	MERIDIAN PUBLIC SCHOOLS	34479	19.24	*	*	18.88	19	*	*	*	*
DI	20062007	48	0303	000	MERIDIAN PUBLIC SCHOOLS	34852	17.77	*	*	19.88	20	*	*	*	*
DI	20072008	48	0303	000	MERIDIAN PUBLIC SCHOOLS	36950	19.14	*	*	18.75	19	*	*	*	*
SC	19971998	48	0303	001	MERIDIAN HIGH SCHOOL	30910	18.31	*	*	10.68	*	*	*	*	*
SC	20022003	48	0303	001	MERIDIAN HIGH SCHOOL	35655	20.36	*	*	10.57	*	*	*	*	*
SC	20052006	48	0303	001	MERIDIAN HIGH SCHOOL	34465	21.46	*	*	10.33	10	*	*	*	*
SC	20062007	48	0303	001	MERIDIAN HIGH SCHOOL	33998	18.43	*	*	11.08	11	*	*	*	*
SC	20072008	48	0303	001	MERIDIAN HIGH SCHOOL	36745	19.64	*	*	11.20	11	*	*	*	*
SC	19971998	48	0303	002	MERIDIAN ELEMENTARY SCHOOL	28709	13.33	*	*	*	*	*	*	*	*
SC	20022003	48	0303	002	MERIDIAN ELEMENTARY SCHOOL	34171	16.82	*	*	*	*	*	*	*	*
SC	20052006	48	0303	002	MERIDIAN ELEMENTARY SCHOOL	34850	17.73	*	*	*	*	*	*	*	*
SC	20062007	48	0303	002	MERIDIAN ELEMENTARY SCHOOL	34288	15.64	*	*	*	*	*	*	*	*
SC	20072008	48	0303	002	MERIDIAN ELEMENTARY SCHOOL	36206	16.90	*	*	*	*	*	*	*	*
DI	19971998	49	0033	000	STERLING PUBLIC SCHOOLS	29290	13.68	*	*	21.35	*	*	*	*	*
DI	20022003	49	0033	000	STERLING PUBLIC SCHOOLS	37140	18.82	*	*	20.77	*	*	*	*	*
DI	20052006	49	0033	000	STERLING PUBLIC SCHOOLS	36866	17.43	*	*	20.62	21	*	*	*	*
DI	20062007	49	0033	000	STERLING PUBLIC SCHOOLS	36883	19.00	*	*	20.37	20	*	*	*	*
DI	20072008	49	0033	000	STERLING PUBLIC SCHOOLS	50983	18.87	10.00	0.4348	21.89	22	*	*	*	*
SC	19971998	49	0033	001	STERLING HIGH SCHOOL	28449	11.54	*	*	11.44	*	*	*	*	*
SC	20022003	49	0033	001	STERLING HIGH SCHOOL	36980	15.77	*	*	11.02	*	*	*	*	*
SC	20052006	49	0033	001	STERLING HIGH SCHOOL	36097	13.73	*	*	10.64	11	*	*	*	*
SC	20062007	49	0033	001	STERLING HIGH SCHOOL	36125	15.36	*	*	10.39	10	*	*	*	*
SC	20072008	49	0033	001	STERLING HIGH SCHOOL	56075	15.94	*	*	*	10	*	*	*	*
SC	19971998	49	0033	002	STERLING ELEMENTARY SCHOOL	29281	16.00	*	*	*	*	*	*	*	*
SC	20022003	49	0033	002	STERLING ELEMENTARY SCHOOL	37257	20.64	*	*	*	*	*	*	*	*
SC	20052006	49	0033	002	STERLING ELEMENTARY SCHOOL	37950	20.17	*	*	*	10	*	*	*	*
SC	20062007	49	0033	002	STERLING ELEMENTARY SCHOOL	37950	21.50	*	*	*	10	*	*	*	*
SC	20072008	49	0033	002	STERLING ELEMENTARY SCHOOL	40282	23.36	*	*	*	*	*	*	*	*
SC	20072008	49	0033	004	STERLING MIDDLE SCHOOL	54833	15.23	*	*	*	*	*	*	*	*
DI	20072008	49	0050	000	JOHNSON CO CENTRAL PUBLIC SCHS	40354	16.43	22.00	0.4151	51.76	52	*	*	*	*
SC	20072008	49	0050	001	JOHNSON CO CENTRAL HIGH SCHOOL	40171	14.67	10.00	0.4762	15.54	16	*	*	*	*
SC	20072008	49	0050	002	JOHNSON CO CENTRAL MIDDLE SCH	40343	18.88	*	*	12.09	12	*	*	*	*
SC	20072008	49	0050	003	JOHNSON CO CENTRAL EL-TECUMSEH	44421	19.13	10.00	0.6250	14.50	15	*	*	*	*
SC	20072008	49	0050	004	JOHNSON CO CENTRAL ELEM-COOK	36539	14.20	*	*	*	*	*	*	*	*
DI	20022003	50	0001	000	WILCOX-HILDRETH PUBLIC SCHOOLS	30414	14.58	*	*	26.00	*	*	*	*	*
DI	20052006	50	0001	000	WILCOX-HILDRETH PUBLIC SCHOOLS	36444	19.58	10.00	0.4167	22.75	23	*	*	*	*
DI	20062007	50	0001	000	WILCOX-HILDRETH PUBLIC SCHOOLS	35695	15.59	*	*	21.00	21	*	*	*	*
DI	20072008	50	0001	000	WILCOX-HILDRETH PUBLIC SCHOOLS	36129	16.58	11.00	0.4231	23.60	23	*	*	*	*
SC	20022003	50	0001	001	WILCOX-HILDRETH HIGH SCHOOL	30814	15.93	*	*	11.25	*	*	*	*	*
SC	20052006	50	0001	001	WILCOX-HILDRETH HIGH SCHOOL	37397	20.67	*	*	*	*	*	*	*	*
SC	20062007	50	0001	001	WILCOX-HILDRETH HIGH SCHOOL	37821	18.60	*	*	*	*	*	*	*	*
SC	20072008	50	0001	001	WILCOX-HILDRETH HIGH SCHOOL	37156	17.23	*	*	*	*	*	*	*	*
SC	20022003	50	0001	002	WILCOX-HILDRETH MIDDLE SCHOOL	29007	13.45	*	*	*	*	*	*	*	*
SC	20052006	50	0001	002	WILCOX-HILDRETH MIDDLE SCHOOL	35014	20.88	*	*	*	*	*	*	*	*
SC	20062007	50	0001	002	WILCOX-HILDRETH MIDDLE SCHOOL	32619	13.25	*	*	*	*	*	*	*	*
SC	20072008	50	0001	002	WILCOX-HILDRETH MIDDLE SCHOOL	35244	16.90	*	*	*	*	*	*	*	*
SC	20022003	50	0001	003	WILCOX-HILDRETH ELEMENTARY SCH	31161	14.30	*	*	*	*	*	*	*	*
SC	20052006	50	0001	003	WILCOX-HILDRETH ELEMENTARY SCH	36329	17.30	*	*	*	*	*	*	*	*
SC	20062007	50	0001	003	WILCOX-HILDRETH ELEMENTARY SCH	37516	17.50	*	*	*	*	*	*	*	*
SC	20072008	50	0001	003	WILCOX-HILDRETH ELEMENTARY SCH	37856	17.70	*	*	*	*	*	*	*	*
