DATAYEARS,Co-Dist,DISTNAME,COUNTY_NAME,CLASS_CODE,DISTRICT_TYPE_CODE,AGENCYID,COUNTY,DISTRICT,SCHOOL,SchoolName,GRADE_CODE,FWNH,MWNH,FAPI,MAPI,FH,MH,FAIA,MAIA,FBNH,MBNH,Male,Female,TOTAL
20082009,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-005,01,0018,005,LINCOLN ELEMENTARY SCHOOL     ,09,0,0,0,0,0,0,0,0,0,0,0,0,0
20082009,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-005,01,0018,005,LINCOLN ELEMENTARY SCHOOL     ,10,0,0,0,0,0,0,0,0,0,0,0,0,0
20082009,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-005,01,0018,005,LINCOLN ELEMENTARY SCHOOL     ,11,0,0,0,0,0,0,0,0,0,0,0,0,0
20082009,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-005,01,0018,005,LINCOLN ELEMENTARY SCHOOL     ,12,0,0,0,0,0,0,0,0,0,0,0,0,0
20082009,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-005,01,0018,005,LINCOLN ELEMENTARY SCHOOL     ,K ,15,18,3,1,9,11,0,0,1,2,32,28,60
20082009,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-005,01,0018,005,LINCOLN ELEMENTARY SCHOOL     ,PK,0,0,0,0,0,0,0,0,0,0,0,0,0
20082009,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-006,01,0018,006,LONGFELLOW ELEMENTARY SCHOOL  ,01,26,21,0,0,1,2,1,0,1,0,23,29,52
20082009,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-006,01,0018,006,LONGFELLOW ELEMENTARY SCHOOL  ,02,25,23,1,0,3,1,0,0,1,0,24,30,54
20082009,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-006,01,0018,006,LONGFELLOW ELEMENTARY SCHOOL  ,03,15,21,0,2,3,3,0,1,3,1,28,21,49
20082009,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-006,01,0018,006,LONGFELLOW ELEMENTARY SCHOOL  ,04,14,17,0,1,4,4,0,1,0,1,24,18,42
